end_device_ids.device_id,end_device_ids.application_ids.application_id,end_device_ids.dev_eui,end_device_ids.join_eui,end_device_ids.dev_addr,correlation_ids_0,received_at,uplink_message.session_key_id,uplink_message.f_port,uplink_message.f_cnt,uplink_message.frm_payload,uplink_message.decoded_payload.bytes_0,uplink_message.decoded_payload.bytes_1,uplink_message.decoded_payload.bytes_2,uplink_message.decoded_payload.bytes_3,uplink_message.decoded_payload.bytes_4,uplink_message.decoded_payload.bytes_5,uplink_message.decoded_payload.bytes_6,uplink_message.decoded_payload.bytes_7,uplink_message.decoded_payload.bytes_8,uplink_message.decoded_payload.bytes_9,uplink_message.decoded_payload.bytes_10,uplink_message.rx_metadata_0.gateway_ids.gateway_id,uplink_message.rx_metadata_0.gateway_ids.eui,uplink_message.rx_metadata_0.time,uplink_message.rx_metadata_0.timestamp,uplink_message.rx_metadata_0.rssi,uplink_message.rx_metadata_0.channel_rssi,uplink_message.rx_metadata_0.snr,uplink_message.rx_metadata_0.location.latitude,uplink_message.rx_metadata_0.location.longitude,uplink_message.rx_metadata_0.location.altitude,uplink_message.rx_metadata_0.location.source,uplink_message.rx_metadata_0.uplink_token,uplink_message.rx_metadata_0.channel_index,uplink_message.rx_metadata_0.received_at,uplink_message.rx_metadata_1.gateway_ids.gateway_id,uplink_message.rx_metadata_1.gateway_ids.eui,uplink_message.rx_metadata_1.time,uplink_message.rx_metadata_1.timestamp,uplink_message.rx_metadata_1.rssi,uplink_message.rx_metadata_1.channel_rssi,uplink_message.rx_metadata_1.snr,uplink_message.rx_metadata_1.location.latitude,uplink_message.rx_metadata_1.location.longitude,uplink_message.rx_metadata_1.location.altitude,uplink_message.rx_metadata_1.location.source,uplink_message.rx_metadata_1.uplink_token,uplink_message.rx_metadata_1.channel_index,uplink_message.rx_metadata_1.received_at,uplink_message.rx_metadata_2.gateway_ids.gateway_id,uplink_message.rx_metadata_2.gateway_ids.eui,uplink_message.rx_metadata_2.time,uplink_message.rx_metadata_2.timestamp,uplink_message.rx_metadata_2.rssi,uplink_message.rx_metadata_2.channel_rssi,uplink_message.rx_metadata_2.snr,uplink_message.rx_metadata_2.location.latitude,uplink_message.rx_metadata_2.location.longitude,uplink_message.rx_metadata_2.location.altitude,uplink_message.rx_metadata_2.location.source,uplink_message.rx_metadata_2.uplink_token,uplink_message.rx_metadata_2.channel_index,uplink_message.rx_metadata_2.received_at,uplink_message.rx_metadata_3.gateway_ids.gateway_id,uplink_message.rx_metadata_3.gateway_ids.eui,uplink_message.rx_metadata_3.time,uplink_message.rx_metadata_3.timestamp,uplink_message.rx_metadata_3.rssi,uplink_message.rx_metadata_3.channel_rssi,uplink_message.rx_metadata_3.snr,uplink_message.rx_metadata_3.location.latitude,uplink_message.rx_metadata_3.location.longitude,uplink_message.rx_metadata_3.location.altitude,uplink_message.rx_metadata_3.location.source,uplink_message.rx_metadata_3.uplink_token,uplink_message.rx_metadata_3.channel_index,uplink_message.rx_metadata_3.received_at,uplink_message.settings.data_rate.lora.bandwidth,uplink_message.settings.data_rate.lora.spreading_factor,uplink_message.settings.data_rate.lora.coding_rate,uplink_message.settings.frequency,uplink_message.settings.timestamp,uplink_message.settings.time,uplink_message.received_at,uplink_message.consumed_airtime,uplink_message.version_ids.brand_id,uplink_message.version_ids.model_id,uplink_message.version_ids.hardware_version,uplink_message.version_ids.firmware_version,uplink_message.version_ids.band_id,uplink_message.network_ids.net_id,uplink_message.network_ids.ns_id,uplink_message.network_ids.tenant_id,uplink_message.network_ids.cluster_id,uplink_message.network_ids.cluster_address,uplink_message.packet_error_rate,uplink_message.rx_metadata_4.gateway_ids.gateway_id,uplink_message.rx_metadata_4.gateway_ids.eui,uplink_message.rx_metadata_4.time,uplink_message.rx_metadata_4.timestamp,uplink_message.rx_metadata_4.rssi,uplink_message.rx_metadata_4.channel_rssi,uplink_message.rx_metadata_4.snr,uplink_message.rx_metadata_4.location.latitude,uplink_message.rx_metadata_4.location.longitude,uplink_message.rx_metadata_4.location.altitude,uplink_message.rx_metadata_4.location.source,uplink_message.rx_metadata_4.uplink_token,uplink_message.rx_metadata_4.channel_index,uplink_message.rx_metadata_4.received_at
14,0,14,0,14,426,426,14,2,11339,274,13,18,0,0,6,107,9,168,0,130,16,3,3,426,229733375,-92,-92,-0.5,38.38473180809575,-0.5102983117103578,10,0,426,2,426,4,4,417,3550930051,-104,-104,4.25,38.3833301416072,-0.512394097936542,8,0,417,2,417,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,0,229733375,426,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,6,1,6,427,427,6,85,2236,2,3,123,0,0,0,0,0,0,0,0,0,2,2,427,3716676547,-99,-99,6,38.3846865837538,-0.513212937943281,20,0,427,2,427,3,3,418,1704039038,-108,-108,-3.25,38.385917659159134,-0.5170252919197084,20,0,418,2,418,5,5,371,1704226030,-96,-96,0,38.38418726539637,-0.5101910233497621,10,0,371,2,371,0,0,128,3700173003,-104,-104,2,38.3833301416072,-0.512394097936542,8,0,128,2,128,125000,7,0,0,3716676547,427,427,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,428,428,0,2,11338,263,13,50,0,0,0,0,0,0,0,0,16,0,0,428,1826228199,-98,-98,5.75,38.385917659159134,-0.5170252919197084,20,0,428,2,428,2,2,419,3838865550,-74,-74,7,38.3846865837538,-0.513212937943281,20,0,419,2,419,5,5,372,1826415166,-84,-84,6.75,38.38418726539637,-0.5101910233497621,10,0,372,2,372,0,0,129,3822362227,-93,-93,7.25,38.3833301416072,-0.512394097936542,8,0,129,2,129,125000,7,0,0,1826228199,428,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1,429,429,1,2,12199,275,13,20,0,0,9,129,9,82,2,6,16,1,1,429,1950263597,-99,-99,-4.5,38.38418726539637,-0.5101910233497621,10,0,429,4,429,1,1,420,625013696,-96,-96,-8.75,38.38473180809575,-0.5102983117103578,10,0,420,4,420,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,3,1950263597,429,429,0,0,0,0,0,0,0,0,0,0,0,0.04761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,2,1,2,430,430,2,85,2230,2,3,123,0,0,0,0,0,0,0,0,0,1,1,430,2084438421,-85,-85,6.5,38.38418726539637,-0.5101910233497621,10,0,430,4,430,3,3,421,2084251495,-113,-113,-4.25,38.385917659159134,-0.5170252919197084,20,0,421,4,421,0,0,373,4096888511,-101,-101,8.5,38.3846865837538,-0.513212937943281,20,0,373,4,373,0,0,130,4080385652,-105,-105,6.75,38.3833301416072,-0.512394097936542,8,0,130,4,130,125000,7,0,3,2084438421,430,430,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,3,1,3,431,431,3,85,2505,2,3,123,0,0,0,0,0,0,0,0,0,1,1,431,2089902801,-92,-92,3.5,38.38418726539637,-0.5101910233497621,10,0,431,4,431,3,3,422,2089715871,-110,-110,-3,38.385917659159134,-0.5170252919197084,20,0,422,4,422,0,0,374,4102352879,-101,-101,7.25,38.3846865837538,-0.513212937943281,20,0,374,4,374,0,0,131,4085850028,-105,-105,5.5,38.3833301416072,-0.512394097936542,8,0,131,4,131,125000,7,0,3,2089902801,431,431,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,4,0,4,432,432,4,2,12202,276,12,217,0,0,10,53,8,117,2,228,16,2,2,432,4194726671,-71,-71,8.5,38.3846865837538,-0.513212937943281,20,0,432,4,432,3,3,423,2182089775,-87,-87,8.75,38.385917659159134,-0.5170252919197084,20,0,423,4,423,3,3,375,4178223988,-81,-81,8.75,38.3833301416072,-0.512394097936542,8,0,375,4,375,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,3,4194726671,432,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,5,0,5,433,433,5,2,12273,266,13,16,0,0,2,241,8,154,0,8,16,2,2,433,4268482815,-77,-77,9.75,38.3846865837538,-0.513212937943281,20,0,433,6,433,3,3,424,2255846015,-95,-95,9,38.385917659159134,-0.5170252919197084,20,0,424,6,424,3,3,376,4251980260,-99,-99,9,38.3833301416072,-0.512394097936542,8,0,376,6,376,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,2,4268482815,433,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,6,1,6,434,434,6,85,2237,2,3,123,0,0,0,0,0,0,0,0,0,1,1,434,2304589721,-92,-92,2.5,38.38418726539637,-0.5101910233497621,10,0,434,4,434,2,2,425,22072263,-103,-103,7.75,38.3846865837538,-0.513212937943281,20,0,425,4,425,3,3,377,5569796,-110,-110,3.5,38.3833301416072,-0.512394097936542,8,0,377,4,377,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,3,2304589721,434,434,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,7,0,7,435,435,7,2,12200,277,13,20,0,0,6,177,9,47,1,139,16,2,2,435,74788749,-111,-111,-1.25,38.3846865837538,-0.513212937943281,20,0,435,2,435,3,3,426,2357119374,-104,-104,-2.75,38.385917659159134,-0.5170252919197084,20,0,426,2,426,3,3,378,58286379,-102,-102,3.75,38.3833301416072,-0.512394097936542,8,0,378,2,378,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,0,74788749,435,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,8,0,8,436,436,8,2,12274,278,13,12,0,0,6,235,8,199,0,152,16,2,2,436,108473813,-77,-77,9.5,38.3846865837538,-0.513212937943281,20,0,436,1,436,3,3,427,2390804478,-103,-103,6.5,38.385917659159134,-0.5170252919197084,20,0,427,1,427,3,3,379,91971499,-93,-93,9.75,38.3833301416072,-0.512394097936542,8,0,379,1,379,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,4,108473813,436,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,9,0,9,437,437,9,2,12198,279,13,9,0,0,9,252,9,19,4,29,16,0,0,437,2416664431,-97,-97,7.5,38.385917659159134,-0.5170252919197084,20,0,437,4,437,2,2,428,134333728,-90,-90,9.5,38.3846865837538,-0.513212937943281,20,0,428,4,428,3,3,380,117831468,-93,-93,9.25,38.3833301416072,-0.512394097936542,8,0,380,4,380,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,3,2416664431,437,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,10,0,10,438,438,10,2,12275,280,13,8,0,0,0,0,8,235,0,0,16,0,0,438,2567020494,-103,-103,6.5,38.385917659159134,-0.5170252919197084,20,0,438,0,438,2,2,429,284689595,-107,-107,5.75,38.3846865837538,-0.513212937943281,20,0,429,0,429,3,3,381,268187603,-103,-103,7.5,38.3833301416072,-0.512394097936542,8,0,381,0,381,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,6,2567020494,438,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,11,0,11,439,439,11,2,12200,281,12,197,0,0,3,217,8,202,0,29,16,0,0,439,2571262127,-101,-101,3.25,38.385917659159134,-0.5170252919197084,20,0,439,4,439,2,2,430,288931228,-99,-99,8,38.3846865837538,-0.513212937943281,20,0,430,4,430,3,3,382,272429244,-79,-79,8.75,38.3833301416072,-0.512394097936542,8,0,382,4,382,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,3,2571262127,439,439,0,0,0,0,0,0,0,0,0,0,0,0.04761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,2,1,2,440,440,2,85,2231,2,3,123,0,0,0,0,0,0,0,0,0,1,1,440,2684817159,-88,-88,6.5,38.38418726539637,-0.5101910233497621,10,0,440,0,440,2,2,431,402299259,-101,-101,5.25,38.3846865837538,-0.513212937943281,20,0,431,0,431,3,3,383,385797475,-100,-100,-1.5,38.3833301416072,-0.512394097936542,8,0,383,0,383,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,6,2684817159,440,440,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,3,1,3,441,441,3,85,2506,2,3,123,0,0,0,0,0,0,0,0,0,0,0,441,2690112070,-114,-114,-3,38.385917659159134,-0.5170252919197084,20,0,441,0,441,0,0,432,2690298919,-97,-97,1.25,38.38418726539637,-0.5101910233497621,10,0,432,0,432,0,0,384,407781019,-102,-102,7.5,38.3846865837538,-0.513212937943281,20,0,384,0,384,0,0,132,391279243,-105,-105,5.25,38.3833301416072,-0.512394097936542,8,0,132,0,132,125000,7,0,6,2690112070,441,441,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,12,0,12,442,442,12,2,12276,282,12,251,0,0,0,0,8,250,0,0,16,2,2,442,465609868,-115,-115,-2.25,38.3846865837538,-0.513212937943281,20,0,442,3,442,4,4,433,449108195,-111,-111,2.5,38.3833301416072,-0.512394097936542,8,0,433,3,433,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,5,465609868,442,442,0,0,0,0,0,0,0,0,0,0,0,0.04761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,13,0,13,443,443,13,2,12202,283,13,24,0,0,7,137,8,30,1,17,16,0,0,443,2749326358,-103,-103,6.75,38.385917659159134,-0.5170252919197084,20,0,443,0,443,5,5,19,0,0,0,0,0,0,0,1,19,0,19,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,6,2749326358,443,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,14,0,14,444,444,14,2,11340,284,13,25,0,0,6,106,9,168,0,130,16,3,3,444,1429669191,-86,-86,5.5,38.38473180809575,-0.5102983117103578,10,0,444,4,444,3,3,434,2754732479,-107,-107,-4.5,38.385917659159134,-0.5170252919197084,20,0,434,4,434,3,3,385,455899676,-104,-104,6,38.3833301416072,-0.512394097936542,8,0,385,4,385,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,3,1429669191,444,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,6,1,6,445,445,6,85,2238,2,3,123,0,0,0,0,0,0,0,0,0,2,2,445,622448507,-101,-101,7,38.3846865837538,-0.513212937943281,20,0,445,0,445,3,3,435,2904779838,-113,-113,-5.25,38.385917659159134,-0.5170252919197084,20,0,435,0,435,5,5,386,2904966657,-96,-96,0.25,38.38418726539637,-0.5101910233497621,10,0,386,0,386,0,0,133,605947123,-108,-108,0,38.3833301416072,-0.512394097936542,8,0,133,0,133,125000,7,0,6,622448507,445,445,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,446,446,0,2,11339,285,13,47,0,0,0,0,0,0,0,0,16,0,0,446,3026169295,-99,-99,6.5,38.385917659159134,-0.5170252919197084,20,0,446,4,446,0,0,436,3026356098,-87,-87,5.75,38.38418726539637,-0.5101910233497621,10,0,436,4,436,4,4,387,1701105904,-96,-96,-5.25,38.38473180809575,-0.5102983117103578,10,0,387,4,387,4,4,134,743837812,-72,-72,9.5,38.3846865837538,-0.513212937943281,20,0,134,4,134,125000,7,0,3,3026169295,446,446,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,727336644,-90,-90,9.25,38.3833301416072,-0.512394097936542,8,1,10,4,10
1,0,1,0,1,447,447,1,2,12200,286,13,27,0,0,9,128,9,82,2,6,16,3,3,447,1824952609,-98,-98,-9.25,38.38473180809575,-0.5102983117103578,10,0,447,6,447,3,3,437,3150016055,-110,-110,-5,38.385917659159134,-0.5170252919197084,20,0,437,6,437,5,5,388,3150202834,-97,-97,-5.75,38.38418726539637,-0.5101910233497621,10,0,388,6,388,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,2,1824952609,447,447,0,0,0,0,0,0,0,0,0,0,0,0.04761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,2,1,2,448,448,2,85,2232,2,3,123,0,0,0,0,0,0,0,0,0,0,0,448,3285009366,-116,-116,-3.75,38.385917659159134,-0.5170252919197084,20,0,448,1,448,0,0,438,3285196127,-91,-91,6.25,38.38418726539637,-0.5101910233497621,10,0,438,1,438,0,0,389,1002677553,-103,-103,7.5,38.3846865837538,-0.513212937943281,20,0,389,1,389,0,0,135,986176843,-107,-107,6,38.3833301416072,-0.512394097936542,8,0,135,1,135,125000,7,0,4,3285009366,448,448,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,3,1,3,449,449,3,85,2507,2,3,123,0,0,0,0,0,0,0,0,0,0,0,449,3290498703,-111,-111,-4,38.385917659159134,-0.5170252919197084,20,0,449,6,449,2,2,439,1008166881,-101,-101,7.5,38.3846865837538,-0.513212937943281,20,0,439,6,439,5,5,390,3290685464,-93,-93,2.25,38.38418726539637,-0.5101910233497621,10,0,390,6,390,0,0,136,991666180,-104,-104,7,38.3833301416072,-0.512394097936542,8,0,136,6,136,125000,7,0,2,3290498703,449,449,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,4,0,4,450,450,4,2,12203,287,13,12,0,0,10,54,8,118,2,229,16,0,0,450,3382027751,-89,-89,7.75,38.385917659159134,-0.5170252919197084,20,0,450,5,450,2,2,440,1099695809,-71,-71,7,38.3846865837538,-0.513212937943281,20,0,440,5,440,3,3,391,1083195276,-80,-80,7.5,38.3833301416072,-0.512394097936542,8,0,391,5,391,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,1,3382027751,450,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,5,0,5,451,451,5,2,12274,288,13,7,0,0,2,241,8,153,0,8,16,0,0,451,3455789494,-93,-93,7.25,38.385917659159134,-0.5170252919197084,20,0,451,2,451,2,2,441,1173457460,-75,-75,7.5,38.3846865837538,-0.513212937943281,20,0,441,2,441,3,3,392,1156957059,-97,-97,6.75,38.3833301416072,-0.512394097936542,8,0,392,2,392,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,0,3455789494,451,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,6,1,6,452,452,6,85,2239,2,3,123,0,0,0,0,0,0,0,0,0,0,0,452,3505168111,-111,-111,-2.5,38.385917659159134,-0.5170252919197084,20,0,452,6,452,0,0,442,3505354837,-95,-95,0,38.38418726539637,-0.5101910233497621,10,0,442,6,442,0,0,393,1222836007,-99,-99,7,38.3846865837538,-0.513212937943281,20,0,393,6,393,0,0,137,1206335692,-105,-105,5,38.3833301416072,-0.512394097936542,8,0,137,6,137,125000,7,0,2,3505168111,452,452,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,7,0,7,453,453,7,2,12201,289,13,9,0,0,6,176,9,47,1,139,16,2,2,453,1274663487,-103,-103,5.75,38.3846865837538,-0.513212937943281,20,0,453,4,453,1,1,443,2231932032,-93,-93,-5,38.38473180809575,-0.5102983117103578,10,0,443,4,443,2,2,394,3556995655,-107,-107,4.75,38.385917659159134,-0.5170252919197084,20,0,394,4,394,0,0,138,1258163268,-92,-92,10.5,38.3833301416072,-0.512394097936542,8,0,138,4,138,125000,7,0,3,1274663487,453,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,8,0,8,454,454,8,2,12275,290,13,19,0,0,6,231,8,199,0,152,16,0,0,454,3590740142,-103,-103,4.75,38.385917659159134,-0.5170252919197084,20,0,454,1,454,2,2,444,1308407943,-79,-79,9,38.3846865837538,-0.513212937943281,20,0,444,1,444,3,3,395,1291907779,-93,-93,8.75,38.3833301416072,-0.512394097936542,8,0,395,1,395,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,4,3590740142,454,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,9,0,9,455,455,9,2,12199,291,12,252,0,0,9,252,9,19,4,29,16,0,0,455,3616655527,-98,-98,8,38.385917659159134,-0.5170252919197084,20,0,455,6,455,2,2,445,1334323287,-86,-86,10,38.3846865837538,-0.513212937943281,20,0,445,6,445,3,3,396,1317823172,-91,-91,9.5,38.3833301416072,-0.512394097936542,8,0,396,6,396,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,2,3616655527,455,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,10,0,10,456,456,10,2,12276,292,13,15,0,0,0,0,8,233,0,0,16,2,2,456,1484285693,-108,-108,0.25,38.3846865837538,-0.513212937943281,20,0,456,5,456,3,3,446,3766618127,-101,-101,5.25,38.385917659159134,-0.5170252919197084,20,0,446,5,446,3,3,397,1467785852,-97,-97,0.25,38.3833301416072,-0.512394097936542,8,0,397,5,397,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,1,1484285693,456,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,11,0,11,457,457,11,2,12201,293,13,13,0,0,3,217,8,202,0,29,16,0,0,457,3771457751,-105,-105,5,38.385917659159134,-0.5170252919197084,20,0,457,6,457,2,2,447,1489125317,-99,-99,7.5,38.3846865837538,-0.513212937943281,20,0,447,6,447,3,3,398,1472625476,-81,-81,9.5,38.3833301416072,-0.512394097936542,8,0,398,6,398,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,2,3771457751,457,457,0,0,0,0,0,0,0,0,0,0,0,0.04761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,2,1,2,458,458,2,85,2233,2,3,123,0,0,0,0,0,0,0,0,0,1,1,458,3885575393,-89,-89,7,38.38418726539637,-0.5101910233497621,10,0,458,7,458,2,2,448,1603056135,-99,-99,7.5,38.3846865837538,-0.513212937943281,20,0,448,7,448,2,2,399,3885388727,-111,-111,-2.25,38.385917659159134,-0.5170252919197084,20,0,399,7,399,0,0,139,1586556508,-105,-105,6.25,38.3833301416072,-0.512394097936542,8,0,139,7,139,125000,7,0,7,3885575393,458,458,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,3,1,3,459,459,3,85,2508,2,3,123,0,0,0,0,0,0,0,0,0,2,2,459,1608548199,-101,-101,8,38.3846865837538,-0.513212937943281,20,0,459,7,459,0,0,449,3891067460,-95,-95,2.25,38.38418726539637,-0.5101910233497621,10,0,449,7,449,2,2,400,3890880791,-114,-114,-1,38.385917659159134,-0.5170252919197084,20,0,400,7,400,0,0,140,1592048572,-105,-105,6.75,38.3833301416072,-0.512394097936542,8,0,140,7,140,125000,7,0,7,1608548199,459,459,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,12,0,12,460,460,12,2,12277,294,13,22,0,0,0,0,8,249,0,0,16,2,2,460,1665550071,-110,-110,-1.75,38.3846865837538,-0.513212937943281,20,0,460,4,460,4,4,450,1649050548,-110,-110,2.5,38.3833301416072,-0.512394097936542,8,0,450,4,450,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,3,1665550071,460,460,0,0,0,0,0,0,0,0,0,0,0,0.04761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,13,0,13,461,461,13,2,12203,295,13,18,0,0,7,136,8,30,1,16,16,2,2,461,1666909911,-91,-91,6,38.3846865837538,-0.513212937943281,20,0,461,2,461,4,4,451,1650410387,-103,-103,-1.5,38.3833301416072,-0.512394097936542,8,0,451,2,451,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,0,1666909911,461,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,14,0,14,462,462,14,2,11341,296,13,21,0,0,6,106,9,169,0,130,16,3,3,462,2629605192,-92,-92,1.75,38.38473180809575,-0.5102983117103578,10,0,462,0,462,2,2,452,1672336311,-109,-109,-3.5,38.3846865837538,-0.513212937943281,20,0,452,0,452,3,3,401,1655836795,-104,-104,7,38.3833301416072,-0.512394097936542,8,0,401,0,401,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,6,2629605192,462,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,6,1,6,463,463,6,85,2240,2,3,123,0,0,0,0,0,0,0,0,0,2,2,463,1823212176,-100,-100,7.25,38.3846865837538,-0.513212937943281,20,0,463,7,463,0,0,453,4105731683,-94,-94,1.5,38.38418726539637,-0.5101910233497621,10,0,453,7,453,2,2,402,4105545047,-113,-113,0,38.385917659159134,-0.5170252919197084,20,0,402,7,402,0,0,141,1806712940,-109,-109,4.5,38.3833301416072,-0.512394097936542,8,0,141,7,141,125000,7,0,7,1823212176,463,463,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,464,464,0,2,11340,263,13,50,0,0,0,0,0,0,0,0,16,2,2,464,1943777515,-75,-75,9.5,38.3846865837538,-0.513212937943281,20,0,464,0,464,0,0,454,4226297162,-87,-87,7,38.38418726539637,-0.5101910233497621,10,0,454,0,454,2,2,403,4226110534,-96,-96,8.75,38.385917659159134,-0.5170252919197084,20,0,403,0,403,0,0,142,1927278491,-97,-97,9.25,38.3833301416072,-0.512394097936542,8,0,142,0,142,125000,7,0,6,1943777515,464,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1,465,465,1,2,12201,297,13,27,0,0,9,129,9,83,2,5,16,2,2,465,2067622387,-116,-116,-6.5,38.3846865837538,-0.513212937943281,20,0,465,3,465,3,3,455,54988270,-113,-113,-4.5,38.385917659159134,-0.5170252919197084,20,0,455,3,455,5,5,404,55174878,-99,-99,-6.75,38.38418726539637,-0.5101910233497621,10,0,404,3,404,0,0,143,2051123587,-113,-113,1.75,38.3833301416072,-0.512394097936542,8,0,143,3,143,125000,7,0,5,2067622387,465,465,0,0,0,0,0,0,0,0,0,0,0,0.04761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
